transaction_id,transaction_date,transaction_time,entity,transaction_type,transaction_user,type,serviceunit,amount,balance,reconciled,period,comment
2258.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.354648,job,acquired,mbithi,debit,cpu_hrs,5.0,99952614.4119998,yes,my2024,
2258.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.354648,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2259.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.374490,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2259.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.374490,job,acquired,mbithi,debit,cpu_hrs,5.0,99952609.4119998,yes,my2024,
2260.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.394021,job,acquired,mbithi,debit,cpu_hrs,5.0,99952604.4119998,yes,my2024,
2260.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:10:23.394021,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2251.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.752948,job,released,mbithi,credit,cpu_hrs,5.0,99952609.4119998,yes,my2024,
2249.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.772900,job,released,mbithi,credit,cpu_hrs,5.0,99952614.4119998,yes,my2024,
2240.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.789167,job,released,mbithi,credit,cpu_hrs,5.0,99952619.4119998,yes,my2024,
2256.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.804240,job,released,mbithi,credit,cpu_hrs,5.0,99952624.4119998,yes,my2024,
2246.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.819451,job,released,mbithi,credit,cpu_hrs,5.0,99952629.4119998,yes,my2024,
2253.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.833199,job,released,mbithi,credit,cpu_hrs,5.0,99952634.4119998,yes,my2024,
2258.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.845937,job,released,mbithi,credit,cpu_hrs,5.0,99952639.4119998,yes,my2024,
2260.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.858313,job,released,mbithi,credit,cpu_hrs,5.0,99952644.4119998,yes,my2024,
2243.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.870081,job,released,mbithi,credit,cpu_hrs,5.0,99952649.4119998,yes,my2024,
2259.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.881513,job,released,mbithi,credit,cpu_hrs,4.999,99952654.4109998,yes,my2024,
2241.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.891999,job,released,mbithi,credit,cpu_hrs,5.0,99952659.4109998,yes,my2024,
2254.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.902362,job,released,mbithi,credit,cpu_hrs,5.0,99952664.4109998,yes,my2024,
2257.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.912490,job,released,mbithi,credit,cpu_hrs,5.0,99952669.4109998,yes,my2024,
2244.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.922819,job,released,mbithi,credit,cpu_hrs,5.0,99952674.4109998,yes,my2024,
2242.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.932992,job,released,mbithi,credit,cpu_hrs,5.0,99952679.4109998,yes,my2024,
2250.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.943172,job,released,mbithi,credit,cpu_hrs,4.999,99952684.4099998,yes,my2024,
2252.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.953296,job,released,mbithi,credit,cpu_hrs,5.0,99952689.4099998,yes,my2024,
2225.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.963474,job,released,mbithi,credit,cpu_hrs,4.597,99952694.0069998,yes,my2024,
2245.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.973745,job,released,mbithi,credit,cpu_hrs,5.0,99952699.0069998,yes,my2024,
2248.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.983847,job,released,mbithi,credit,cpu_hrs,5.0,99952704.0069998,yes,my2024,
2255.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:00.994120,job,released,mbithi,credit,cpu_hrs,5.0,99952709.0069998,yes,my2024,
2247.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,20:11:01.004318,job,released,mbithi,credit,cpu_hrs,5.0,99952714.0069998,yes,my2024,
2261.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:09.566643,job,acquired,mbithi,debit,cpu_hrs,5.0,99952709.0069998,yes,my2024,
2261.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:09.566643,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2262.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:09.595812,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2262.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:09.595812,job,acquired,mbithi,debit,cpu_hrs,5.0,99952704.0069998,yes,my2024,
2263.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.625394,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2263.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.625394,job,acquired,mbithi,debit,cpu_hrs,5.0,99952699.0069998,yes,my2024,
2264.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.655356,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2264.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.655356,job,acquired,mbithi,debit,cpu_hrs,5.0,99952694.0069998,yes,my2024,
2265.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.706689,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2265.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.706689,job,acquired,mbithi,debit,cpu_hrs,5.0,99952689.0069998,yes,my2024,
2266.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.729301,job,acquired,mbithi,debit,cpu_hrs,5.0,99952684.0069998,yes,my2024,
2266.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.729301,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2267.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.753477,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2267.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:10.753477,job,acquired,mbithi,debit,cpu_hrs,5.0,99952679.0069998,yes,my2024,
2268.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.505719,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2268.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.505719,job,acquired,mbithi,debit,cpu_hrs,5.0,99952674.0069998,yes,my2024,
2269.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.529697,job,acquired,mbithi,debit,cpu_hrs,5.0,99952669.0069998,yes,my2024,
2269.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.529697,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2270.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.550898,job,acquired,mbithi,debit,cpu_hrs,5.0,99952664.0069998,yes,my2024,
2270.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.550898,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2271.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.666379,job,acquired,mbithi,debit,cpu_hrs,5.0,99952659.0069998,yes,my2024,
2271.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.666379,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2272.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.687578,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2272.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.687578,job,acquired,mbithi,debit,cpu_hrs,5.0,99952654.0069998,yes,my2024,
2273.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.707848,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2273.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.707848,job,acquired,mbithi,debit,cpu_hrs,5.0,99952649.0069998,yes,my2024,
2274.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.727886,job,acquired,mbithi,debit,cpu_hrs,5.0,99952644.0069998,yes,my2024,
2274.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.727886,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2275.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.747734,job,acquired,mbithi,debit,cpu_hrs,5.0,99952639.0069998,yes,my2024,
2275.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.747734,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2276.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.769903,job,acquired,mbithi,debit,cpu_hrs,5.0,99952634.0069998,yes,my2024,
2276.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.769903,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2277.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.791741,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2277.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.791741,job,acquired,mbithi,debit,cpu_hrs,5.0,99952629.0069998,yes,my2024,
2278.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.812700,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2278.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.812700,job,acquired,mbithi,debit,cpu_hrs,5.0,99952624.0069998,yes,my2024,
2279.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.833514,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2279.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.833514,job,acquired,mbithi,debit,cpu_hrs,5.0,99952619.0069998,yes,my2024,
2280.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.853514,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2280.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.853514,job,acquired,mbithi,debit,cpu_hrs,5.0,99952614.0069998,yes,my2024,
2281.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.873187,job,acquired,mbithi,debit,cpu_hrs,5.0,99952609.0069998,yes,my2024,
2281.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:13.873187,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2282.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:47.943062,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2282.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:47.943062,job,acquired,mbithi,debit,cpu_hrs,5.0,99952604.0069998,yes,my2024,
2283.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:47.971625,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2283.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:47.971625,job,acquired,mbithi,debit,cpu_hrs,5.0,99952599.0069998,yes,my2024,
2284.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.885259,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2284.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.885259,job,acquired,mbithi,debit,cpu_hrs,5.0,99952594.0069998,yes,my2024,
2285.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.912030,job,acquired,mbithi,debit,cpu_hrs,5.0,99952589.0069998,yes,my2024,
2285.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.912030,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2286.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.958735,job,acquired,mbithi,debit,cpu_hrs,5.0,99952584.0069998,yes,my2024,
2286.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.958735,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2287.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.979888,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2287.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:48.979888,job,acquired,mbithi,debit,cpu_hrs,5.0,99952579.0069998,yes,my2024,
2288.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:49.001807,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2288.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:49.001807,job,acquired,mbithi,debit,cpu_hrs,5.0,99952574.0069998,yes,my2024,
2289.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.733884,job,acquired,mbithi,debit,cpu_hrs,5.0,99952569.0069998,yes,my2024,
2289.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.733884,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2290.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.763522,job,acquired,mbithi,debit,cpu_hrs,5.0,99952564.0069998,yes,my2024,
2290.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.763522,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2291.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.790484,job,acquired,mbithi,debit,cpu_hrs,5.0,99952559.0069998,yes,my2024,
2291.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.790484,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2292.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.815160,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2292.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.815160,job,acquired,mbithi,debit,cpu_hrs,5.0,99952554.0069998,yes,my2024,
2293.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.837257,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2293.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.837257,job,acquired,mbithi,debit,cpu_hrs,5.0,99952549.0069998,yes,my2024,
2294.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.858934,job,acquired,mbithi,debit,cpu_hrs,5.0,99952544.0069998,yes,my2024,
2294.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.858934,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2295.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.879851,job,acquired,mbithi,debit,cpu_hrs,5.0,99952539.0069998,yes,my2024,
2295.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.879851,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2296.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.900236,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2296.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.900236,job,acquired,mbithi,debit,cpu_hrs,5.0,99952534.0069998,yes,my2024,
2297.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.924793,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2297.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.924793,job,acquired,mbithi,debit,cpu_hrs,5.0,99952529.0069998,yes,my2024,
2298.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.948736,job,acquired,mbithi,debit,cpu_hrs,5.0,99952524.0069998,yes,my2024,
2298.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.948736,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2299.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.971626,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2299.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.971626,job,acquired,mbithi,debit,cpu_hrs,5.0,99952519.0069998,yes,my2024,
2300.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.991553,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2300.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:51.991553,job,acquired,mbithi,debit,cpu_hrs,5.0,99952514.0069998,yes,my2024,
2301.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:52.012961,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2301.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:52.012961,job,acquired,mbithi,debit,cpu_hrs,5.0,99952509.0069998,yes,my2024,
2302.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:52.033109,job,acquired,mbithi,debit,cpu_hrs,5.0,99952504.0069998,yes,my2024,
2302.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:54:52.033109,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2263.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.418759,job,released,mbithi,credit,cpu_hrs,4.993,99952508.9999998,yes,my2024,
2278.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.431330,job,released,mbithi,credit,cpu_hrs,4.994,99952513.9939998,yes,my2024,
2269.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.443120,job,released,mbithi,credit,cpu_hrs,4.996,99952518.9899998,yes,my2024,
2261.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.455170,job,released,mbithi,credit,cpu_hrs,4.992,99952523.9819998,yes,my2024,
2277.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.465850,job,released,mbithi,credit,cpu_hrs,4.994,99952528.9759998,yes,my2024,
2267.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.476528,job,released,mbithi,credit,cpu_hrs,4.996,99952533.9719998,yes,my2024,
2264.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.487584,job,released,mbithi,credit,cpu_hrs,4.993,99952538.9649998,yes,my2024,
2271.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.500309,job,released,mbithi,credit,cpu_hrs,4.996,99952543.9609998,yes,my2024,
2279.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.511343,job,released,mbithi,credit,cpu_hrs,4.994,99952548.9549998,yes,my2024,
2262.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.522772,job,released,mbithi,credit,cpu_hrs,4.993,99952553.9479998,yes,my2024,
2280.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.534025,job,released,mbithi,credit,cpu_hrs,4.994,99952558.9419998,yes,my2024,
2270.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.545173,job,released,mbithi,credit,cpu_hrs,4.996,99952563.9379998,yes,my2024,
2275.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.556237,job,released,mbithi,credit,cpu_hrs,4.995,99952568.9329998,yes,my2024,
2273.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.566736,job,released,mbithi,credit,cpu_hrs,4.995,99952573.9279998,yes,my2024,
2268.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.577219,job,released,mbithi,credit,cpu_hrs,4.996,99952578.9239998,yes,my2024,
2266.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.587733,job,released,mbithi,credit,cpu_hrs,4.993,99952583.9169998,yes,my2024,
2274.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.600068,job,released,mbithi,credit,cpu_hrs,4.995,99952588.9119998,yes,my2024,
2265.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.611937,job,released,mbithi,credit,cpu_hrs,4.993,99952593.9049998,yes,my2024,
2276.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.622830,job,released,mbithi,credit,cpu_hrs,4.995,99952598.8999998,yes,my2024,
2281.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.633211,job,released,mbithi,credit,cpu_hrs,4.994,99952603.8939998,yes,my2024,
2272.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,22:55:00.644336,job,released,mbithi,credit,cpu_hrs,4.995,99952608.8889998,yes,my2024,
2300.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:09:00.536279,job,released,mbithi,credit,cpu_hrs,4.785,99952613.6739998,yes,my2024,
2298.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:09:00.547848,job,released,mbithi,credit,cpu_hrs,4.799,99952618.4729998,yes,my2024,
2283.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:09:00.558291,job,released,mbithi,credit,cpu_hrs,4.765,99952623.2379998,yes,my2024,
2282.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:09:00.568873,job,released,mbithi,credit,cpu_hrs,4.765,99952628.0029998,yes,my2024,
2299.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:09:00.578914,job,released,mbithi,credit,cpu_hrs,4.794,99952632.7969998,yes,my2024,
2289.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.568433,job,released,mbithi,credit,cpu_hrs,4.767,99952637.5639998,yes,my2024,
2296.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.580727,job,released,mbithi,credit,cpu_hrs,4.757,99952642.3209998,yes,my2024,
2286.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.591941,job,released,mbithi,credit,cpu_hrs,4.759,99952647.0799998,yes,my2024,
2292.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.603205,job,released,mbithi,credit,cpu_hrs,4.759,99952651.8389998,yes,my2024,
2284.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.614255,job,released,mbithi,credit,cpu_hrs,4.762,99952656.6009998,yes,my2024,
2291.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.624837,job,released,mbithi,credit,cpu_hrs,4.761,99952661.3619998,yes,my2024,
2293.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.635113,job,released,mbithi,credit,cpu_hrs,4.752,99952666.1139998,yes,my2024,
2290.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.645686,job,released,mbithi,credit,cpu_hrs,4.763,99952670.8769998,yes,my2024,
2297.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.656515,job,released,mbithi,credit,cpu_hrs,4.753,99952675.6299998,yes,my2024,
2287.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.667553,job,released,mbithi,credit,cpu_hrs,4.763,99952680.3929998,yes,my2024,
2294.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.678517,job,released,mbithi,credit,cpu_hrs,4.757,99952685.1499998,yes,my2024,
2295.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.689151,job,released,mbithi,credit,cpu_hrs,4.756,99952689.9059998,yes,my2024,
2285.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:11:00.699759,job,released,mbithi,credit,cpu_hrs,4.763,99952694.6689998,yes,my2024,
2301.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:15:00.542475,job,released,mbithi,credit,cpu_hrs,4.684,99952699.3529998,yes,my2024,
2302.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:15:00.555206,job,released,mbithi,credit,cpu_hrs,4.688,99952704.0409998,yes,my2024,
2288.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:21:00.534297,job,released,mbithi,credit,cpu_hrs,4.57,99952708.6109998,yes,my2024,
2303.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:00.400536,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2303.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:00.400536,job,acquired,mbithi,debit,cpu_hrs,5.0,99952703.6109998,yes,my2024,
2304.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:00.424409,job,acquired,mbithi,debit,cpu_hrs,5.0,99952698.6109998,yes,my2024,
2304.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:00.424409,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2305.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.476548,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2305.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.476548,job,acquired,mbithi,debit,cpu_hrs,5.0,99952693.6109998,yes,my2024,
2306.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.504974,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2306.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.504974,job,acquired,mbithi,debit,cpu_hrs,5.0,99952688.6109998,yes,my2024,
2307.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.528893,job,acquired,mbithi,debit,cpu_hrs,5.0,99952683.6109998,yes,my2024,
2307.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.528893,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2308.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.574106,job,acquired,mbithi,debit,cpu_hrs,5.0,99952678.6109998,yes,my2024,
2308.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.574106,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2309.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.594255,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2309.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,23:22:01.594255,job,acquired,mbithi,debit,cpu_hrs,5.0,99952673.6109998,yes,my2024,
